交易日期,品種代碼,魚貨名稱,市場名稱,上價,中價,下價,交易量,平均價
1120215,9999,其他,新竹,126.4,126.4,126.4,265.6,126.4
1120215,1011,吳郭魚,台中,61.1,60.7,41.3,4467.0,56.9
1120215,1011,吳郭魚,新竹,65.4,60.8,52.5,1432.1,60.0
1120215,1012,尼羅紅魚,三重,110.0,110.0,110.0,16.6,110.0
1120215,1019,其他吳郭,斗南,140.0,121.6,100.9,184.4,121.1
1120215,1024,大頭鰱,台北,70.3,65.4,64.1,613.6,66.1
1120215,1027,烏鰡,嘉義,127.8,111.0,103.8,207.0,112.9
1120215,1041,虱目魚,斗南,107.8,102.9,89.9,1026.3,101.3
1120215,1041,虱目魚,台中,128.6,115.3,94.4,2181.0,114.3
1120215,1041,虱目魚,苗栗,135.0,120.0,105.0,94.4,116.9
1120215,1042,虱目魚肚,埔心,535.0,66.7,32.0,446.2,211.2
1120215,1061,豆仔,苗栗,0.0,0.0,40.0,20.0,40.0
1120215,1071,金目鱸,桃園,143.2,107.2,86.3,365.1,99.4
1120215,1071,金目鱸,新竹,124.3,117.8,109.7,379.2,117.5
1120215,1072,加州鱸,台北,112.3,75.0,66.9,62.0,80.8
1120215,1162,赤翅,埔心,228.0,225.6,203.7,54.0,221.7
1120215,1163,黑鯛,斗南,197.6,185.5,180.0,34.2,186.8
1120215,1171,青斑,彰化,181.0,180.0,179.0,90.0,179.8
1120215,1173,龍膽石斑,斗南,300.0,300.0,300.0,13.8,300.0
1120215,1174,珍珠龍膽/龍虎斑,佳里,195.0,195.0,195.0,8.9,195.0
1120215,1174,珍珠龍膽/龍虎斑,埔心,201.6,156.5,110.6,716.5,156.3
1120215,1174,珍珠龍膽/龍虎斑,桃園,210.3,169.0,82.7,456.0,145.0
1120215,1174,珍珠龍膽/龍虎斑,新竹,183.8,152.0,104.5,321.0,148.9
1120215,1272,午仔魚,斗南,188.3,128.3,88.8,1198.2,132.4
1120215,1272,午仔魚,彰化,263.0,170.0,103.0,1331.2,170.2
1120215,2011,加臘,台北,400.0,335.6,200.0,16.4,321.3
1120215,2011,加臘,台南,430.0,430.0,430.0,580.0,430.0
1120215,2011,加臘,嘉義,189.0,183.6,179.0,126.0,183.8
1120215,2012,赤宗,彰化,363.0,284.0,143.0,170.4,284.0
1120215,2013,盤仔,佳里,60.0,60.0,50.0,10.1,55.5
1120215,2015,黑鯛,嘉義,210.5,190.8,154.7,129.0,187.5
1120215,2021,金線,嘉義,371.9,357.4,346.6,54.6,358.1
1120215,2021,金線,彰化,417.0,366.0,154.0,174.3,366.0
1120215,2041,秋姑,斗南,129.0,129.0,129.0,10.0,129.0
1120215,2041,秋姑,嘉義,251.0,234.4,202.6,47.0,231.3
1120215,2042,紅魚,三重,0.0,230.0,0.0,21.0,230.0
1120215,2042,紅魚,台中,234.5,204.6,164.0,130.0,187.2
1120215,2051,紅目鰱,台中,438.0,310.0,292.0,71.0,309.9
1120215,2061,黃花,三重,0.0,173.3,155.2,259.1,160.2
1120215,2064,白口,台中,178.0,119.2,108.5,549.0,152.3
1120215,2064,白口,彰化,210.0,200.0,170.0,160.0,200.2
1120215,2073,硬尾,三重,0.0,55.0,41.3,116.2,43.2
1120215,2073,硬尾,桃園,82.0,54.3,42.0,135.5,55.9
1120215,2073,硬尾,新竹,15.0,12.4,10.0,33.4,12.4
1120215,2075,紅尾,台北,80.0,74.3,70.0,12.4,74.6
1120215,2091,白鯧,斗南,393.0,386.3,368.0,24.0,384.0
1120215,2092,黑鯧,台中,0.0,180.0,0.0,20.0,180.0
1120215,2115,小串仔,新竹,60.2,53.8,46.8,348.6,53.7
1120215,2124,煙仔虎,岡山,89.4,72.3,51.7,357.7,71.6
1120215,2133,黑皮旗,台中,193.5,171.4,140.0,559.0,161.3
1120215,2136,旗魚肉,台中,260.3,187.8,150.0,392.0,180.7
1120215,2136,旗魚肉,埔心,260.4,205.4,162.1,71.4,207.8
1120215,2141,土魠,佳里,570.0,460.0,350.0,264.3,456.8
1120215,2143,白北,新竹,350.0,334.4,320.0,35.0,334.6
1120215,2151,大鯊,三重,0.0,64.0,33.6,662.9,39.4
1120215,2151,大鯊,台中,120.0,111.8,104.5,255.0,111.6
1120215,2151,大鯊,苗栗,125.0,97.5,70.0,69.1,115.3
1120215,2159,其他鯊魚,台中,0.0,62.0,0.0,22.0,62.0
1120215,2159,其他鯊魚,埔心,84.0,40.1,10.0,68.0,42.9
1120215,2161,魷魚,埔心,104.0,102.6,101.4,249.9,102.6
1120215,2163,花枝,埔心,313.0,313.0,313.0,12.0,313.0
1120215,2163,花枝,新營,217.5,195.6,190.0,22.8,198.9
1120215,2163,花枝,嘉義,222.0,221.3,220.0,80.0,221.2
1120215,2164,透抽,佳里,300.0,300.0,282.0,44.4,295.5
1120215,2164,透抽,桃園,303.3,248.6,200.1,301.5,238.7
1120215,2165,軟舌,台中,0.0,240.0,0.0,60.0,240.0
1120215,2166,小卷,台中,322.5,285.0,190.3,582.0,278.7
1120215,2179,其他頭足,桃園,0.0,125.0,0.0,15.0,125.0
1120215,2221,海鰻,新營,120.0,120.0,120.0,6.2,120.0
1120215,2221,海鰻,澎湖,200.0,170.7,158.1,9.2,174.0
1120215,2261,肉魚,埔心,233.5,151.3,89.6,723.2,155.4
1120215,2301,尖梭,桃園,0.0,0.0,78.3,93.0,78.3
1120215,2381,青鞭,台中,0.0,46.0,0.0,26.0,46.0
1120215,2441,牛尾,斗南,80.0,62.9,49.0,11.3,63.5
1120215,2441,牛尾,台北,170.0,160.5,150.0,10.2,160.3
1120215,2441,牛尾,苗栗,70.0,65.0,60.0,15.7,63.6
1120215,2481,英哥,澎湖,275.5,230.3,185.7,144.9,230.4
1120215,2491,海鱺,澎湖,191.0,191.0,191.0,8.0,191.0
1120215,2501,赤筆,埔心,188.8,182.4,169.0,36.0,181.0
1120215,2511,金龍,台中,0.0,148.0,0.0,45.0,148.0
1120215,2541,青筆、雞仔魚,台北,319.3,223.7,200.0,20.7,238.1
1120215,2541,青筆、雞仔魚,嘉義,280.0,274.8,265.0,6.4,273.9
1120215,2551,沙腸,台中,0.0,52.5,0.0,22.0,52.5
1120215,2611,水針,彰化,20.0,20.0,20.0,25.0,20.0
1120215,2781,鮭魚,台中,0.0,350.0,0.0,940.0,350.0
1120215,2782,鮭魚頭/尾,埔心,96.6,69.7,47.0,262.5,70.5
1120215,2782,鮭魚頭/尾,彰化,91.0,87.0,84.0,80.0,87.3
1120215,2999,其他非凍結魚,埔心,73.9,55.6,22.1,79.3,52.5
1120215,3106,勿仔(凍),埔心,167.8,150.3,91.0,192.0,141.9
1120215,3111,長鰭鮪凍,高雄,87.0,86.5,82.7,35594.0,85.8
1120215,3133,黑皮旗凍,台北,0.0,100.0,0.0,7050.0,100.0
1120215,3135,雨傘旗(凍),高雄,75.0,71.3,70.0,699.0,71.8
1120215,3139,其他旗魚(凍),東港,35.0,35.0,33.1,2700.0,34.6
1120215,3139,其他旗魚(凍),高雄,60.0,56.6,48.3,2311.0,55.6
1120215,3154,沙翅(凍),東港,0.0,200.0,0.0,937.0,200.0
1120215,3331,鯖魚(凍),埔心,253.1,250.1,120.0,52.5,207.7
1120215,3521,秋刀(凍),嘉義,102.7,102.1,102.1,300.0,102.2
1120215,3562,什魚(凍),苗栗,175.0,0.0,0.0,600.0,175.0
1120215,3641,比目魚,埔心,290.0,273.3,250.0,47.8,272.0
1120215,3641,比目魚,彰化,350.0,350.0,350.0,17.3,350.0
1120215,3781,鮭魚(凍),嘉義,264.0,263.2,263.0,80.4,263.3
1120215,4010,溪蝦,彰化,250.0,229.0,211.0,69.7,229.0
1120215,4015,白蝦,嘉義,215.0,209.0,197.0,117.0,207.8
1120215,4051,斑節蝦海,台北,1200.0,945.5,747.0,13.4,956.7
1120215,4061,大正蝦海,新竹,1000.0,880.7,820.0,13.7,892.4
1120215,5022,文蛤養,岡山,147.3,108.9,74.0,280.8,109.6
1120215,5101,竹蟶海,台中,0.0,100.0,0.0,21.0,100.0
1120215,5888,海瓜子,埔心,152.0,151.1,151.0,24.7,151.2
1120215,5888,海瓜子,嘉義,169.0,166.6,163.0,36.5,166.4
1120215,6009,比目魚片,彰化,103.0,103.0,101.0,140.0,102.7
1120215,6010,鮭魚片,台中,0.0,275.0,0.0,32.0,275.0
1120215,6021,鹹魚,斗南,140.0,136.7,132.0,126.0,136.4
1120215,6021,鹹魚,彰化,138.0,137.0,136.0,72.0,136.5
1120215,6031,魚丸,台中,0.0,90.0,0.0,84.0,90.0
1120215,6050,熟卷,斗南,313.0,312.3,310.0,90.0,312.0
1120215,6110,魚肚,苗栗,455.0,247.5,40.0,30.0,247.5
1120215,9999,其他,彰化,64.9,64.9,64.9,44.9,64.9
1120215,1011,吳郭魚,埔心,58.0,54.8,46.3,4079.0,53.8
1120215,1019,其他吳郭,佳里,135.0,120.0,90.0,106.5,120.0
1120215,1021,鯉魚,桃園,0.0,50.0,0.0,60.0,50.0
1120215,1023,草魚,彰化,120.0,99.0,84.0,144.4,99.1
1120215,1042,虱目魚肚,彰化,387.0,96.0,70.0,558.2,96.2
1120215,1043,虱目魚頭,埔心,56.3,15.5,14.0,145.0,23.4
1120215,1043,虱目魚頭,彰化,14.0,12.0,12.0,114.0,12.4
1120215,1051,烏仔魚,桃園,0.0,60.0,30.0,215.0,47.4
1120215,1051,烏仔魚,彰化,70.0,63.0,60.0,60.0,63.3
1120215,1061,豆仔,嘉義,142.0,138.2,83.0,92.8,127.9
1120215,1071,金目鱸,台北,136.8,93.0,50.0,7079.9,93.2
1120215,1072,加州鱸,台中,127.7,117.9,99.0,1178.0,115.1
1120215,1072,加州鱸,桃園,120.0,94.1,65.0,330.0,98.0
1120215,1072,加州鱸,新營,109.0,75.7,72.6,150.0,81.7
1120215,1072,加州鱸,彰化,140.0,112.0,91.0,422.7,111.8
1120215,1073,七星鱸,斗南,88.1,63.8,53.2,44.0,66.5
1120215,1073,七星鱸,苗栗,135.0,112.5,90.0,66.0,114.0
1120215,1141,田蛙,嘉義,139.4,126.8,118.0,192.0,127.6
1120215,1141,田蛙,彰化,132.0,131.0,130.0,72.0,130.7
1120215,1163,黑鯛,埔心,216.0,204.0,176.5,58.0,200.9
1120215,1165,黃鍚鯛,斗南,110.0,110.0,110.0,6.5,110.0
1120215,1174,珍珠龍膽/龍虎斑,三重,210.0,176.3,71.5,211.2,130.8
1120215,1174,珍珠龍膽/龍虎斑,苗栗,225.0,192.5,160.0,90.0,193.3
1120215,1201,富貴魚,新竹,145.0,0.0,0.0,30.0,145.0
1120215,1201,富貴魚,嘉義,161.3,157.7,156.0,90.0,158.1
1120215,1272,午仔魚,三重,200.0,142.9,135.0,2100.0,158.1
1120215,1272,午仔魚,佳里,220.0,160.0,125.0,150.0,161.4
1120215,1272,午仔魚,埔心,189.9,145.6,98.0,1352.9,144.9
1120215,2011,加臘,苗栗,250.0,0.0,0.0,6.8,250.0
1120215,2012,赤宗,斗南,341.4,254.0,167.8,101.5,254.2
1120215,2012,赤宗,新營,319.6,207.2,160.0,42.7,220.2
1120215,2019,其他鯛類,澎湖,653.7,331.9,205.5,877.7,371.0
1120215,2021,金線,斗南,427.8,365.6,314.7,61.4,367.9
1120215,2021,金線,桃園,369.3,0.0,0.0,24.0,369.3
1120215,2042,紅魚,彰化,242.0,208.0,157.0,60.9,208.0
1120215,2048,紅鰽海,台南,380.0,380.0,380.0,688.0,380.0
1120215,2061,黃花,佳里,165.0,162.0,160.0,88.2,162.6
1120215,2061,黃花,苗栗,180.0,167.5,155.0,155.2,167.8
1120215,2064,白口,台北,166.6,52.8,38.0,1759.0,72.6
1120215,2064,白口,桃園,170.0,146.3,61.1,304.0,109.1
1120215,2066,油口,桃園,0.0,0.0,40.0,4.6,40.0
1120215,2066,油口,新竹,275.0,251.8,230.0,3.9,252.1
1120215,2074,巴闌,三重,0.0,36.2,25.0,528.6,27.8
1120215,2075,紅尾,台中,0.0,65.5,0.0,25.0,65.5
1120215,2078,青魽,台中,0.0,20.0,0.0,6.0,20.0
1120215,2089,其他鰺類,台中,181.0,115.1,36.0,50.0,102.2
1120215,2091,白鯧,嘉義,676.4,523.8,391.0,20.0,527.8
1120215,2093,銀鯧,埔心,122.0,120.0,118.0,38.8,120.0
1120215,2099,其他鯧類,桃園,0.0,95.0,0.0,36.0,95.0
1120215,2115,小串仔,台中,207.6,156.8,51.3,1025.0,140.6
1120215,2121,真鰹,岡山,59.7,51.3,40.6,264.2,50.9
1120215,2124,煙仔虎,苗栗,80.0,53.5,27.0,215.8,54.2
1120215,2124,煙仔虎,桃園,0.0,60.0,40.0,80.0,54.0
1120215,2124,煙仔虎,嘉義,58.0,58.0,58.0,99.0,58.0
1120215,2124,煙仔虎,彰化,64.0,64.0,64.0,16.0,64.0
1120215,2136,旗魚肉,三重,0.0,0.0,120.0,56.2,120.0
1120215,2139,其他旗魚,台中,167.0,90.0,80.0,162.0,106.8
1120215,2139,其他旗魚,新營,187.5,173.9,166.4,27.7,175.1
1120215,2141,土魠,埔心,458.0,454.4,405.7,27.7,445.4
1120215,2141,土魠,嘉義,574.6,362.9,319.0,103.6,396.5
1120215,2151,大鯊,埔心,92.7,90.2,67.9,271.0,86.2
1120215,2158,馬加沙,彰化,122.0,94.0,65.0,94.8,94.3
1120215,2161,魷魚,新竹,0.0,95.0,0.0,44.7,95.0
1120215,2161,魷魚,嘉義,103.0,103.0,103.0,75.0,103.0
1120215,2164,透抽,台中,526.6,263.0,220.9,783.0,260.5
1120215,2164,透抽,台北,303.4,246.4,158.4,1508.8,240.2
1120215,2164,透抽,彰化,272.0,249.0,226.0,347.6,249.4
1120215,2165,軟舌,嘉義,387.0,337.5,333.0,40.0,346.5
1120215,2191,龍尖、青嘴,斗南,140.0,140.0,140.0,5.1,140.0
1120215,2251,皮刀,斗南,20.0,20.0,20.0,90.0,20.0
1120215,2251,皮刀,苗栗,35.0,32.5,30.0,105.0,32.1
1120215,2251,皮刀,埔心,29.7,27.9,25.6,705.0,27.8
1120215,2301,尖梭,新竹,210.0,202.8,174.0,2.5,202.8
1120215,2331,鯖魚,桃園,54.0,51.3,40.0,256.3,42.9
1120215,2341,（日本）白帶魚,台中,322.5,171.9,100.9,1394.0,149.7
1120215,2481,英哥,斗南,222.0,216.4,210.0,14.2,216.3
1120215,2481,英哥,新竹,300.0,280.8,267.3,10.2,282.0
1120215,2482,紅鰱魚,台中,0.0,150.0,0.0,130.0,150.0
1120215,2511,金龍,台北,0.0,250.0,0.0,1.3,250.0
1120215,2562,什魚,澎湖,149.2,133.8,40.0,11.3,118.1
1120215,3103,鱙仔(凍),埔心,157.0,157.0,157.0,24.0,157.0
1120215,3111,長鰭鮪凍,東港,70.7,70.0,70.0,22218.0,70.1
1120215,3112,大眼鮪凍,東港,0.0,100.0,0.0,26896.0,100.0
1120215,3113,黃鰭鮪凍,東港,100.0,80.9,49.8,43797.0,78.5
1120215,3131,劍旗魚凍,高雄,140.0,130.9,101.5,6849.0,126.8
1120215,3141,土魠(凍),新竹,140.0,0.0,0.0,100.0,140.0
1120215,3145,石喬(凍),高雄,105.0,100.5,99.8,6688.0,101.2
1120215,3157,水鯊凍,東港,25.0,25.0,22.8,10516.0,24.6
1120215,3159,其他沙魚(凍),嘉義,118.0,118.0,118.0,78.0,118.0
1120215,3163,花枝(凍),埔心,23.0,23.0,23.0,600.0,23.0
1120215,3261,肉魚(凍),埔心,85.5,77.0,71.1,170.0,77.5
1120215,3261,肉魚(凍),桃園,0.0,100.0,0.0,20.0,100.0
1120215,3521,秋刀(凍),台北,0.0,50.0,0.0,500.0,50.0
1120215,3632,柳葉魚(凍),新竹,0.0,75.0,0.0,260.0,75.0
1120215,3641,比目魚,桃園,0.0,315.0,0.0,19.1,315.0
1120215,3782,鮭魚頭/尾凍,彰化,49.0,47.0,46.0,100.0,47.0
1120215,4015,白蝦,桃園,350.0,277.4,230.0,146.0,287.4
1120215,4015,白蝦,新竹,240.0,0.0,0.0,16.8,240.0
1120215,4016,蝦仁,台中,220.0,200.0,200.0,408.0,202.2
1120215,4016,蝦仁,埔心,289.3,282.4,253.0,478.5,277.9
1120215,4071,劍蝦,台中,0.0,220.0,0.0,27.0,220.0
1120215,4091,厚殼蝦海,台北,0.0,50.0,0.0,12.9,50.0
1120215,4161,櫻花蝦,東港,418.0,408.4,395.3,10125.0,407.7
1120215,4511,蟳,台北,200.0,195.7,178.3,230.0,195.7
1120215,4513,三點仔,台中,0.0,234.0,0.0,63.0,234.0
1120215,4522,市仔管,台中,0.0,66.0,0.0,4.0,66.0
1120215,5012,牡蠣養,三重,85.0,85.0,85.0,83.4,85.0
1120215,5012,牡蠣養,桃園,136.6,98.4,53.4,624.0,77.2
1120215,5012,牡蠣養,彰化,198.0,84.0,41.0,155.0,83.7
1120215,6009,比目魚片,埔心,294.6,120.4,79.0,959.0,147.0
1120215,6009,比目魚片,桃園,0.0,105.0,0.0,100.0,105.0
1120215,6050,熟卷,嘉義,293.8,289.8,264.6,420.0,285.6
1120215,6081,熟鯖魚,埔心,158.4,146.1,60.6,594.0,131.5
1120215,9999,其他,埔心,109.9,109.9,109.9,224.9,109.9
1120215,1011,吳郭魚,佳里,64.0,64.0,64.0,34.1,64.0
1120215,1011,吳郭魚,彰化,58.0,54.0,22.0,2832.8,53.6
1120215,1012,尼羅紅魚,台北,109.3,58.3,57.0,477.9,68.2
1120215,1019,其他吳郭,台北,122.0,97.5,57.8,999.7,94.5
1120215,1022,鯽魚,埔心,150.0,124.1,80.0,29.4,120.5
1120215,1023,草魚,桃園,0.0,71.4,0.0,62.0,71.4
1120215,1027,烏鰡,台中,0.0,115.0,0.0,82.0,115.0
1120215,1041,虱目魚,彰化,160.0,109.0,96.0,1707.0,109.4
1120215,1042,虱目魚肚,桃園,100.0,70.0,0.0,254.0,97.6
1120215,1043,虱目魚頭,三重,0.0,0.0,6.9,34.0,6.9
1120215,1051,烏仔魚,台中,0.0,54.7,0.0,14.0,54.7
1120215,1061,豆仔,埔心,131.0,119.0,80.2,58.7,113.6
1120215,1071,金目鱸,苗栗,130.0,110.0,90.0,144.0,114.1
1120215,1071,金目鱸,新營,70.4,64.4,63.0,87.9,65.3
1120215,1071,金目鱸,彰化,230.0,123.0,68.0,1668.6,122.7
1120215,1072,加州鱸,三重,0.0,91.1,65.0,246.2,70.9
1120215,1073,七星鱸,桃園,155.0,130.5,0.0,96.0,134.6
1120215,1141,田蛙,斗南,140.0,131.7,125.0,60.0,132.0
1120215,1162,赤翅,彰化,252.0,249.0,248.0,60.0,249.5
1120215,1163,黑鯛,台中,222.0,188.6,153.0,251.0,192.3
1120215,1163,黑鯛,彰化,223.0,186.0,150.0,75.8,186.6
1120215,1165,黃鍚鯛,嘉義,225.0,182.0,168.0,9.2,187.8
1120215,1166,海鱺,苗栗,260.0,252.5,245.0,33.0,252.6
1120215,1171,青斑,斗南,180.0,180.0,180.0,30.0,180.0
1120215,1171,青斑,埔心,196.3,190.8,186.0,120.0,191.0
1120215,1171,青斑,新竹,198.0,183.6,175.0,117.0,184.8
1120215,1173,龍膽石斑,佳里,240.0,160.0,160.0,31.3,192.5
1120215,1173,龍膽石斑,埔心,257.0,221.6,180.0,27.4,220.4
1120215,1173,龍膽石斑,彰化,350.0,342.0,272.0,66.5,329.4
1120215,1181,黃臘鰺(紅杉),佳里,205.0,205.0,78.0,5.7,153.8
1120215,1201,富貴魚,台中,172.0,159.0,146.0,120.0,163.1
1120215,1201,富貴魚,彰化,160.0,155.0,140.0,60.0,154.6
1120215,1272,午仔魚,桃園,190.7,141.6,112.9,1498.8,143.6
1120215,1272,午仔魚,新竹,194.8,149.0,111.6,1015.4,150.7
1120215,2012,赤宗,苗栗,360.0,312.5,265.0,78.9,322.3
1120215,2012,赤宗,桃園,360.0,311.9,290.1,65.4,312.5
1120215,2013,盤仔,桃園,0.0,0.0,30.0,100.0,30.0
1120215,2013,盤仔,彰化,181.0,143.0,125.0,98.0,142.9
1120215,2021,金線,台北,441.1,332.6,303.9,19.3,348.5
1120215,2041,秋姑,桃園,0.0,0.0,60.0,13.5,60.0
1120215,2042,紅魚,新營,263.1,157.7,77.3,52.6,162.7
1120215,2051,紅目鰱,嘉義,375.7,299.6,197.3,101.8,294.4
1120215,2061,黃花,斗南,170.0,160.7,155.0,399.0,161.4
1120215,2061,黃花,岡山,180.7,172.7,157.3,186.9,171.2
1120215,2061,黃花,新營,160.0,150.8,150.0,276.5,152.5
1120215,2077,甘瓜仔,桃園,0.0,101.9,0.0,54.0,101.9
1120215,2093,銀鯧,台中,0.0,107.0,0.0,30.0,107.0
1120215,2106,勿仔,新竹,201.7,200.3,200.0,104.3,200.3
1120215,2106,勿仔,嘉義,178.0,178.0,178.0,24.0,178.0
1120215,2113,黃鰭鮪,東港,152.0,125.4,86.6,12349.0,123.0
1120215,2115,小串仔,桃園,0.0,52.0,32.2,396.5,42.1
1120215,2115,小串仔,新營,61.2,55.8,49.2,268.6,55.6
1120215,2122,花鰹,桃園,60.0,50.6,23.0,253.4,51.1
1120215,2124,煙仔虎,三重,0.0,60.0,34.8,84.2,43.1
1120215,2124,煙仔虎,台中,78.0,66.0,50.0,107.0,58.7
1120215,2132,紅肉旗,東港,280.0,182.5,98.0,246.0,185.1
1120215,2134,白皮旗,東港,204.9,173.8,130.8,509.0,171.5
1120215,2141,土魠,台中,569.3,399.4,299.3,639.0,360.4
1120215,2141,土魠,台南,750.0,750.0,750.0,97.6,750.0
1120215,2141,土魠,彰化,621.0,457.0,280.0,59.7,456.5
1120215,2143,白北,斗南,330.0,298.9,140.0,28.5,273.3
1120215,2143,白北,苗栗,370.0,285.0,200.0,31.4,302.3
1120215,2143,白北,桃園,300.0,250.0,0.0,30.5,267.2
1120215,2152,鯊條,桃園,0.0,30.0,0.0,6.5,30.0
1120215,2163,花枝,新竹,266.6,228.4,204.9,46.8,231.4
1120215,2164,透抽,嘉義,287.7,258.9,223.4,429.3,257.5
1120215,2169,章魚,彰化,170.0,159.0,151.0,75.0,158.8
1120215,2201,石斑魚,台北,286.0,122.6,77.7,317.9,146.3
1120215,2201,石斑魚,埔心,585.0,535.4,289.7,2.6,496.2
1120215,2211,狗母,岡山,68.3,26.2,16.7,61.3,32.7
1120215,2231,海鯰,台北,250.0,105.6,100.0,9.9,133.3
1120215,2251,皮刀,台中,52.5,32.7,19.5,829.0,21.1
1120215,2251,皮刀,嘉義,20.6,19.9,19.0,600.0,19.9
1120215,2261,肉魚,斗南,171.9,148.6,82.8,575.0,140.1
1120215,2261,肉魚,彰化,334.0,198.0,71.0,497.4,198.1
1120215,2291,暑魚,嘉義,69.0,69.0,69.0,11.2,69.0
1120215,2292,萬引,桃園,0.0,56.0,40.0,92.9,50.3
1120215,2301,尖梭,台北,80.3,58.4,27.0,239.4,56.5
1120215,2341,（日本）白帶魚,台南,260.0,260.0,260.0,76.8,260.0
1120215,2341,（日本）白帶魚,埔心,178.2,112.8,60.2,750.4,115.3
1120215,2351,鱝(魴仔),嘉義,97.9,67.0,44.3,96.3,68.6
1120215,2441,牛尾,台中,0.0,125.3,0.0,14.0,125.3
1120215,2481,英哥,台南,300.0,300.0,300.0,380.0,300.0
1120215,2511,金龍,苗栗,120.0,0.0,0.0,10.0,120.0
1120215,2562,什魚,斗南,107.5,52.5,25.7,37.0,58.1
1120215,2999,其他非凍結魚,新竹,180.4,70.0,47.4,530.0,87.5
1120215,3105,丁香(凍),桃園,0.0,95.0,0.0,80.0,95.0
1120215,3113,黃鰭鮪凍,高雄,110.0,83.7,72.9,50406.0,86.8
1120215,3119,其他鮪魚(凍),嘉義,50.9,44.3,32.7,375.6,43.3
1120215,3145,石喬(凍),東港,60.0,37.5,30.0,2230.0,40.5
1120215,3154,沙翅(凍),高雄,200.0,200.0,200.0,791.0,200.0
1120215,3159,其他沙魚(凍),高雄,50.0,50.0,50.0,298.0,50.0
1120215,3161,魷魚(凍),台北,110.0,109.4,52.5,100.0,98.2
1120215,3164,透抽(凍),埔心,390.0,310.8,160.0,24.6,296.5
1120215,3201,石斑魚(凍),台北,0.0,120.0,0.0,15.0,120.0
1120215,3203,紅條(凍),台北,602.2,228.9,200.0,47.2,297.8
1120215,3321,油魚(凍),埔心,76.0,63.0,44.1,160.0,61.8
1120215,3521,秋刀(凍),斗南,93.0,92.5,91.0,154.5,92.3
1120215,3521,秋刀(凍),桃園,112.0,80.0,0.0,240.0,81.3
1120215,3632,柳葉魚(凍),桃園,0.0,80.0,0.0,180.0,80.0
1120215,3641,比目魚,台北,337.7,300.7,292.6,597.1,306.5
1120215,3999,其他凍結(凍),埔心,226.4,70.5,30.6,966.6,93.7
1120215,4015,白蝦,台北,264.6,190.0,99.1,1446.0,186.7
1120215,4032,泰國蝦養,桃園,0.0,150.0,0.0,36.0,150.0
1120215,4513,三點仔,埔心,228.0,228.0,228.0,9.5,228.0
1120215,4521,花市仔,嘉義,329.0,242.0,239.1,58.5,258.8
1120215,5022,文蛤養,台北,220.3,177.0,78.6,1660.5,166.0
1120215,5022,文蛤養,桃園,160.0,104.8,41.0,625.0,101.9
1120215,5999,其他貝類,埔心,164.0,138.3,76.0,48.0,131.0
1120215,6010,鮭魚片,彰化,431.0,426.0,422.0,24.0,426.3
1120215,6031,魚丸,三重,60.0,60.0,60.0,20.0,60.0
1120215,6031,魚丸,埔心,80.0,80.0,80.0,20.0,80.0
1120215,6049,其他加工,佳里,48.0,48.0,48.0,47.4,48.0
1120215,6050,熟卷,埔心,226.5,221.6,220.0,151.0,222.2
1120215,6101,海菜,斗南,10.0,10.0,10.0,90.0,10.0
1120215,6113,魚皮,埔心,80.0,80.0,80.0,120.0,80.0
1120215,9999,其他,三重,40.0,40.0,40.0,13000.0,44.0
1120215,9999,其他,新營,72.0,72.0,72.0,273.0,72.0
1120215,1011,吳郭魚,三重,67.0,64.0,45.7,7755.7,50.4
1120215,1011,吳郭魚,苗栗,70.0,65.0,60.0,448.9,69.1
1120215,1011,吳郭魚,嘉義,45.5,37.1,30.1,2774.0,37.4
1120215,1019,其他吳郭,台中,100.0,93.3,75.0,668.0,99.3
1120215,1019,其他吳郭,嘉義,79.5,52.1,33.7,1655.5,53.9
1120215,1022,鯽魚,嘉義,125.6,60.7,11.2,1784.0,63.8
1120215,1024,大頭鰱,新竹,76.0,69.4,62.0,49.4,69.2
1120215,1024,大頭鰱,彰化,70.0,64.0,56.0,102.9,63.6
1120215,1043,虱目魚頭,台中,16.0,14.0,14.0,200.0,14.5
1120215,1043,虱目魚頭,桃園,0.0,7.0,0.0,50.0,7.0
1120215,1051,烏仔魚,埔心,45.0,45.0,45.0,12.1,45.0
1120215,1061,豆仔,彰化,168.0,163.0,160.0,30.0,163.0
1120215,1072,加州鱸,苗栗,140.0,125.0,110.0,126.0,120.7
1120215,1072,加州鱸,嘉義,113.2,92.7,78.3,429.4,93.9
1120215,1074,銀花鱸,斗南,130.0,130.0,130.0,24.0,130.0
1120215,1086,三角仔【養】,新營,187.0,187.0,180.3,22.3,185.7
1120215,1171,青斑,嘉義,177.0,173.2,171.0,77.0,173.5
1120215,1174,珍珠龍膽/龍虎斑,台中,215.8,194.2,151.0,2760.0,188.5
1120215,1174,珍珠龍膽/龍虎斑,嘉義,201.9,184.0,130.9,618.4,177.0
1120215,1181,黃臘鰺(紅杉),台中,0.0,206.0,0.0,101.0,206.0
1120215,1201,富貴魚,斗南,153.0,151.0,150.0,30.0,151.2
1120215,1272,午仔魚,台中,282.7,166.5,116.4,5141.0,163.4
1120215,1272,午仔魚,嘉義,196.1,152.5,114.1,1385.2,153.6
1120215,1999,其他養殖,台北,100.7,93.3,42.0,838.2,84.6
1120215,2011,加臘,彰化,177.0,174.0,170.0,87.0,174.2
